client_ID,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,gender,marital_status,education_level,country,state,city,city_latitude,city_longitude,employment_type,loan_term_months,loan_to_income_ratio,other_debt,debt_to_income_ratio,open_accounts,credit_utilization_ratio,past_delinquencies
CUST_30753,45,64000,MORTGAGE,3,MEDICAL,A,6000,7.29,0,0.09,N,14,Female,Single,High School,UK,England,Manchester,53.4808,-2.2426,Self-employed,36,0.09375,11451.64482,0.2726819503,15,0.6925372772,1
CUST_30754,36,45600,RENT,8,PERSONAL,D,8775,12.36,0,0.19,Y,17,Male,Married,Master,UK,England,Manchester,53.4808,-2.2426,Part-time,24,0.1924342105,9641.374709,0.4038678664,15,0.4590988406,0
CUST_30755,43,64000,MORTGAGE,6,MEDICAL,A,15000,7.88,0,0.23,N,17,Female,Married,High School,USA,Texas,Dallas,32.7767,-96.797,Part-time,36,0.234375,8717.638323,0.3705880988,7,0.486730042,1
CUST_30756,42,22000,RENT,3,PERSONAL,A,9000,7.66,1,0.41,N,11,Male,Married,Master,UK,Wales,Swansea,51.6214,-3.9436,Full-time,24,0.4090909091,4515.652153,0.6143478251,1,0.6246755118,0
CUST_30757,49,58000,MORTGAGE,5,PERSONAL,D,16000,15.33,1,0.28,N,13,Male,Married,Master,UK,Scotland,Glasgow,55.8642,-4.2518,Part-time,36,0.275862069,9243.358336,0.4352303161,14,0.7010036516,0
CUST_30758,45,24600,RENT,8,EDUCATION,B,9000,10.65,1,0.37,N,14,Female,Single,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,36,0.3658536585,2849.440075,0.4816845559,10,0.5873821284,1
CUST_30759,42,27000,RENT,4,MEDICAL,B,9000,11.11,1,0.33,N,16,Male,Married,High School,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.3333333333,3139.227992,0.4496010367,11,0.7716313252,1
CUST_30760,36,64064,MORTGAGE,4,VENTURE,B,9500,,0,0.15,N,15,Female,Single,Master,Canada,BC,Vancouver,49.2827,-123.1207,Self-employed,60,0.1482892108,17732.567,0.4250837755,6,0.8614431778,1
CUST_30761,36,30000,RENT,0,EDUCATION,B,9000,12.18,0,0.3,N,17,Female,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.3,3910.116441,0.4303372147,13,0.3933520319,0
CUST_30762,49,64800,MORTGAGE,4,HOMEIMPROVEMENT,D,6625,18.25,0,0.1,N,16,Male,Married,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.1022376543,9917.115394,0.2552795586,12,0.5096056814,1
CUST_30763,39,30000,RENT,6,DEBTCONSOLIDATION,D,9000,16.89,1,0.3,N,16,Male,Married,Master,USA,Texas,Dallas,32.7767,-96.797,Full-time,24,0.3,8224.421429,0.574147381,8,0.3509506424,0
CUST_30764,43,36000,RENT,0,MEDICAL,A,9000,5.79,0,0.25,N,17,Female,Married,High School,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.25,5517.050701,0.4032514084,1,0.6421776904,0
CUST_30765,50,58800,MORTGAGE,12,DEBTCONSOLIDATION,E,22000,17.74,1,0.37,N,15,Male,Single,Bachelor,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.3741496599,11582.31074,0.5711277337,6,0.1978164791,1
CUST_30766,36,64973,MORTGAGE,6,EDUCATION,B,9000,10.59,0,0.14,N,13,Male,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,60,0.1385190772,15510.16271,0.3772361244,10,0.08386173624,1
CUST_30767,36,36000,RENT,3,DEBTCONSOLIDATION,C,9000,12.73,0,0.25,Y,17,Male,Married,PhD,Canada,Quebec,Quebec City,46.8139,-71.208,Self-employed,60,0.25,3696.156755,0.352671021,6,0.2091724686,1
CUST_30768,38,36000,RENT,10,MEDICAL,B,9000,11.83,0,0.25,N,11,Female,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.25,8350.828614,0.4819674615,6,0.1662074428,0
CUST_30769,42,65000,OWN,6,EDUCATION,A,22750,8.9,0,0.35,N,12,Male,Married,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.35,6290.843629,0.4467822097,13,0.4079844763,0
CUST_30770,37,65000,MORTGAGE,12,PERSONAL,B,11000,9.91,0,0.17,N,16,Male,Single,High School,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,60,0.1692307692,4937.469109,0.2451918324,1,0.2276143971,2
CUST_30771,36,65000,MORTGAGE,6,EDUCATION,C,23325,15.27,0,0.36,Y,14,Male,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,36,0.3588461538,7506.467725,0.4743302727,15,0.3228126042,0
CUST_30772,38,65000,MORTGAGE,7,MEDICAL,C,10000,13.49,0,0.15,N,12,Female,Single,High School,UK,England,London,51.5074,-0.1278,Full-time,36,0.1538461538,14619.71185,0.3787647977,13,0.2376292756,0
CUST_30773,39,65000,MORTGAGE,17,EDUCATION,A,15000,7.9,0,0.23,N,14,Male,Single,Master,USA,California,San Francisco,37.7749,-122.4194,Self-employed,24,0.2307692308,16790.81209,0.4890894168,13,0.9470714665,0
CUST_30774,43,65000,OWN,4,MEDICAL,B,15000,11.71,0,0.23,N,13,Male,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.2307692308,11619.5102,0.4095309262,2,0.1061299683,0
CUST_30775,43,65000,MORTGAGE,17,VENTURE,D,7200,16.29,0,0.11,N,17,Male,Married,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.1107692308,4651.861683,0.1823363336,7,0.3753060413,1
CUST_30776,37,44700,RENT,0,DEBTCONSOLIDATION,A,9000,8.59,0,0.2,N,16,Male,Married,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,24,0.2013422819,8575.042539,0.3931776854,6,0.5189667024,1
CUST_30777,43,65000,MORTGAGE,27,VENTURE,A,6000,7.49,0,0.09,N,17,Female,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.09230769231,15253.12771,0.3269711955,1,0.1767151063,0
CUST_30778,40,44940,RENT,2,EDUCATION,A,9000,8.94,0,0.2,N,13,Female,Divorced,Master,UK,Scotland,Glasgow,55.8642,-4.2518,Self-employed,24,0.2002670227,6657.921099,0.34841836,13,0.6913620441,0
CUST_30779,37,59000,MORTGAGE,11,DEBTCONSOLIDATION,E,15000,17.99,1,0.25,N,12,Female,Married,Bachelor,USA,New York,New York City,40.7128,-74.006,Unemployed,24,0.2542372881,8812.696212,0.4036050205,4,0.1734582171,0
CUST_30780,38,45600,RENT,5,VENTURE,D,9000,16.29,0,0.2,Y,13,Female,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Self-employed,24,0.1973684211,11121.67609,0.4412648266,14,0.4336230689,0
CUST_30781,41,45600,RENT,3,DEBTCONSOLIDATION,B,9000,10,0,0.2,N,12,Female,Single,Master,UK,Wales,Swansea,51.6214,-3.9436,Self-employed,60,0.1973684211,10886.2485,0.4361019408,7,0.4631578546,0
CUST_30782,36,48960,RENT,17,EDUCATION,B,9000,10.99,0,0.18,N,12,Male,Divorced,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Part-time,24,0.1838235294,13693.76175,0.4635163757,5,0.1851094738,1
CUST_30783,37,59000,MORTGAGE,10,MEDICAL,D,12000,15.62,1,0.2,Y,12,Male,Single,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Self-employed,36,0.2033898305,11903.33385,0.4051412518,1,0.5516632684,2
CUST_30784,37,45000,RENT,1,PERSONAL,B,9000,11.71,1,0.2,N,12,Male,Single,High School,UK,England,London,51.5074,-0.1278,Full-time,60,0.2,3868.606515,0.2859690337,1,0.7465475876,0
CUST_30785,39,65000,MORTGAGE,3,EDUCATION,D,6000,15.62,0,0.09,Y,14,Female,Widowed,Master,UK,England,London,51.5074,-0.1278,Part-time,36,0.09230769231,13341.33212,0.2975589557,14,0.1498731659,0
CUST_30786,36,65000,MORTGAGE,3,VENTURE,A,6500,5.79,0,0.1,N,16,Male,Married,Master,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.1,16879.06936,0.3596779902,6,0.6622749228,1
CUST_30787,41,40000,RENT,3,PERSONAL,A,9200,7.49,0,0.23,N,13,Male,Single,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,36,0.23,4065.351282,0.331633782,9,0.8703126346,0
CUST_30788,49,50000,RENT,4,DEBTCONSOLIDATION,B,9200,,0,0.18,N,16,Male,Single,Master,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.184,4201.238657,0.2680247731,12,0.2156473849,1
CUST_30789,37,44004,RENT,2,PERSONAL,C,9200,12.84,1,0.21,N,13,Male,Married,Master,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,60,0.2090719026,11959.45082,0.4808528957,3,0.8746708285,0
CUST_30790,42,65000,MORTGAGE,25,MEDICAL,B,10000,10.74,0,0.15,N,13,Female,Married,Bachelor,Canada,Ontario,Ottawa,45.4215,-75.6972,Unemployed,24,0.1538461538,11021.47127,0.3234072503,10,0.6881253211,0
CUST_30791,38,65000,MORTGAGE,5,EDUCATION,B,15000,10.36,0,0.23,N,17,Male,Married,High School,UK,England,Manchester,53.4808,-2.2426,Full-time,36,0.2307692308,5802.940797,0.320045243,12,0.7366527946,0
CUST_30792,38,65000,OWN,12,HOMEIMPROVEMENT,B,3600,8.88,0,0.06,N,15,Male,Married,Bachelor,USA,California,Los Angeles,34.0522,-118.2437,Full-time,24,0.05538461538,9339.262473,0.1990655765,1,0.6835987915,0
CUST_30793,47,65000,MORTGAGE,21,HOMEIMPROVEMENT,C,7000,14.35,0,0.11,N,11,Female,Married,Bachelor,Canada,Quebec,Quebec City,46.8139,-71.208,Part-time,36,0.1076923077,4288.841327,0.173674482,14,0.395808198,2
CUST_30794,41,31000,RENT,0,HOMEIMPROVEMENT,D,9250,16.49,1,0.3,N,13,Male,Widowed,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Part-time,60,0.2983870968,4077.056068,0.4299050344,15,0.4875584911,0
CUST_30795,36,58000,RENT,2,HOMEIMPROVEMENT,C,9275,14.72,0,0.16,Y,16,Male,Widowed,Master,UK,England,London,51.5074,-0.1278,Self-employed,12,0.1599137931,13008.72525,0.3842021595,9,0.6418655094,1
CUST_30796,37,65000,MORTGAGE,0,PERSONAL,B,4000,10.75,0,0.06,N,15,Female,Single,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Part-time,60,0.06153846154,12756.92434,0.257798836,3,0.875972045,1
CUST_30797,36,65000,MORTGAGE,1,VENTURE,B,7000,11.49,0,0.11,N,11,Female,Married,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Self-employed,60,0.1076923077,12585.38625,0.3013136346,1,0.1228928116,2
CUST_30798,38,65000,OWN,3,PERSONAL,B,8000,10.62,0,0.12,N,14,Male,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,12,0.1230769231,18350.27319,0.4053888184,9,0.7089079808,0
CUST_30799,43,65000,MORTGAGE,2,EDUCATION,B,24000,10.99,0,0.37,N,13,Female,Divorced,Bachelor,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.3692307692,19126.98121,0.6634920186,5,0.2508084123,1
CUST_30800,36,65000,MORTGAGE,3,VENTURE,C,4000,13.48,0,0.06,Y,12,Male,Widowed,Master,Canada,BC,Victoria,48.4284,-123.3656,Self-employed,36,0.06153846154,17762.96435,0.3348148361,5,0.05005488095,0
CUST_30801,49,65000,MORTGAGE,0,PERSONAL,B,12000,10.62,0,0.18,N,17,Male,Married,PhD,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.1846153846,15657.96502,0.4255071542,10,0.4040757414,1
CUST_30802,41,33000,RENT,6,VENTURE,A,9400,8.9,0,0.28,N,16,Female,Married,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Part-time,24,0.2848484848,5570.032122,0.453637337,6,0.07131664296,0
CUST_30803,36,23004,RENT,0,PERSONAL,B,9450,10.37,1,0.41,N,13,Male,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Part-time,36,0.4107981221,6704.563638,0.7022502016,13,0.4794924427,0
CUST_30804,38,65000,MORTGAGE,6,MEDICAL,C,11500,13.92,0,0.18,N,16,Male,Single,High School,UK,Scotland,Glasgow,55.8642,-4.2518,Self-employed,36,0.1769230769,10022.33556,0.3311128548,11,0.4168306389,1
CUST_30805,39,38604,RENT,9,MEDICAL,B,9500,10.62,0,0.25,N,11,Male,Married,Master,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.2460884882,4922.155955,0.3735922691,2,0.3145578591,0
CUST_30806,38,34000,RENT,8,MEDICAL,D,9500,14.46,1,0.28,N,15,Male,Single,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Self-employed,36,0.2794117647,3184.393141,0.3730703865,4,0.3791877585,0
CUST_30807,43,50000,RENT,5,HOMEIMPROVEMENT,B,9500,9.88,0,0.19,N,15,Male,Married,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Unemployed,36,0.19,8543.724493,0.3608744899,9,0.6859415963,0
CUST_30808,41,65000,MORTGAGE,6,HOMEIMPROVEMENT,B,20000,12.21,0,0.31,N,13,Male,Single,High School,USA,Texas,Houston,29.7604,-95.3698,Self-employed,60,0.3076923077,12662.58991,0.5025013832,4,0.7263466621,0
CUST_30809,37,58000,RENT,1,EDUCATION,B,9500,9.96,0,0.16,N,15,Female,Single,High School,Canada,BC,Vancouver,49.2827,-123.1207,Self-employed,24,0.1637931034,14376.87499,0.4116702585,11,0.4869190848,0
CUST_30810,36,60000,RENT,3,EDUCATION,A,9500,7.14,0,0.16,N,12,Female,Married,PhD,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.1583333333,16498.71508,0.4333119179,15,0.7679905022,1
CUST_30811,42,65000,MORTGAGE,0,DEBTCONSOLIDATION,A,6000,9.32,0,0.09,N,16,Male,Married,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.09230769231,10691.56428,0.2567932966,5,0.6751999947,0
CUST_30812,36,55000,RENT,1,EDUCATION,D,9500,15.62,1,0.17,N,12,Male,Divorced,High School,USA,California,San Francisco,37.7749,-122.4194,Self-employed,60,0.1727272727,10813.33096,0.3693332903,11,0.7578140661,0
CUST_30813,38,58000,RENT,4,MEDICAL,E,9500,16.35,1,0.16,Y,16,Male,Married,Bachelor,UK,England,Manchester,53.4808,-2.2426,Self-employed,36,0.1637931034,13204.8544,0.3914630069,14,0.5522374449,0
CUST_30814,47,65000,RENT,2,EDUCATION,B,9500,11.89,0,0.15,N,14,Female,Married,Master,USA,California,Los Angeles,34.0522,-118.2437,Full-time,36,0.1461538462,3366.868036,0.1979518159,12,0.1894412082,0
CUST_30815,44,70000,RENT,4,EDUCATION,C,9500,14.22,0,0.14,N,14,Female,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Full-time,60,0.1357142857,10456.30415,0.2850900592,1,0.1873374712,1
CUST_30816,41,28800,RENT,0,MEDICAL,C,9600,13.49,1,0.33,N,16,Female,Married,High School,UK,England,London,51.5074,-0.1278,Full-time,60,0.3333333333,8601.963687,0.632012628,11,0.1418781306,1
CUST_30817,40,32000,RENT,19,DEBTCONSOLIDATION,B,9600,9.88,0,0.3,N,14,Female,Married,Bachelor,USA,New York,Buffalo,42.8864,-78.8784,Self-employed,36,0.3,8742.460862,0.5732019019,3,0.542202064,0
CUST_30818,44,65004,MORTGAGE,3,EDUCATION,B,25000,11.86,0,0.38,N,17,Male,Married,Master,USA,California,Los Angeles,34.0522,-118.2437,Full-time,36,0.3845917174,8763.059379,0.5193997197,15,0.1861273327,0
CUST_30819,37,65004,MORTGAGE,5,MEDICAL,B,17000,11.26,0,0.26,N,13,Male,Divorced,High School,USA,California,Los Angeles,34.0522,-118.2437,Part-time,36,0.2615223679,16980.06582,0.5227380749,10,0.6892823411,1
CUST_30820,43,59004,MORTGAGE,13,PERSONAL,D,15000,,1,0.25,Y,13,Male,Married,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,24,0.2542200529,11116.91152,0.4426295085,2,0.5147036818,0
CUST_30821,38,40000,RENT,0,PERSONAL,B,9600,11.11,0,0.24,N,11,Female,Single,High School,UK,Scotland,Edinburgh,55.9533,-3.1883,Full-time,24,0.24,3689.137935,0.3322284484,9,0.4188496803,1
CUST_30822,37,65379,MORTGAGE,5,PERSONAL,B,10000,10.39,0,0.15,N,13,Male,Married,Bachelor,UK,England,London,51.5074,-0.1278,Full-time,60,0.1529543125,3492.991466,0.2063811234,14,0.3258854822,0
CUST_30823,36,65458,MORTGAGE,4,MEDICAL,A,8000,7.29,0,0.12,N,13,Female,Single,Bachelor,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.1222157719,16506.26387,0.3743814945,12,0.8463864295,0
CUST_30824,42,42000,RENT,11,VENTURE,C,9600,13.23,0,0.23,N,15,Female,Married,Bachelor,Canada,Quebec,Montreal,45.5017,-73.5673,Unemployed,12,0.2285714286,5839.591294,0.3676093165,2,0.8704048952,1
CUST_30825,41,65500,MORTGAGE,12,VENTURE,A,3000,,0,0.05,N,15,Male,Married,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Self-employed,60,0.04580152672,11579.42431,0.2225866307,9,0.5995863824,1
CUST_30826,47,59827,MORTGAGE,9,EDUCATION,D,6000,15.58,1,0.1,N,15,Male,Married,Bachelor,USA,New York,New York City,40.7128,-74.006,Full-time,36,0.1002891671,3351.443381,0.156308078,6,0.7463290086,1
CUST_30827,45,65993,MORTGAGE,3,EDUCATION,D,9000,14.59,0,0.14,N,15,Male,Divorced,Master,UK,Wales,Swansea,51.6214,-3.9436,Part-time,36,0.1363781007,8916.642097,0.2714930689,6,0.6812919094,0
CUST_30828,41,66000,MORTGAGE,20,VENTURE,A,10000,6.62,0,0.15,N,12,Female,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,24,0.1515151515,11580.6179,0.3269790591,6,0.1581252435,0
CUST_30829,37,54696,RENT,4,PERSONAL,B,9600,9.99,0,0.18,N,12,Female,Married,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,36,0.175515577,2762.745885,0.2260265081,9,0.651229284,0
CUST_30830,40,66000,OWN,25,MEDICAL,C,6125,14.65,0,0.09,Y,17,Male,Single,High School,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.0928030303,7388.08854,0.2047437658,14,0.574681392,1
CUST_30831,48,66000,MORTGAGE,5,HOMEIMPROVEMENT,A,12475,6.62,0,0.19,N,11,Female,Single,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Self-employed,60,0.1890151515,18475.51564,0.4689472067,8,0.4764778165,0
CUST_30832,44,55000,RENT,18,PERSONAL,B,9600,11.26,0,0.17,N,16,Male,Single,Master,UK,England,London,51.5074,-0.1278,Part-time,36,0.1745454545,13610.07002,0.4220012731,9,0.672502842,0
CUST_30833,36,62000,RENT,5,DEBTCONSOLIDATION,A,9600,9.32,0,0.15,N,11,Male,Single,Bachelor,Canada,BC,Victoria,48.4284,-123.3656,Self-employed,60,0.1548387097,3621.835272,0.2132554076,14,0.05749479974,0
CUST_30834,37,78000,RENT,0,MEDICAL,C,9600,12.99,0,0.12,N,16,Male,Single,Master,USA,New York,New York City,40.7128,-74.006,Full-time,24,0.1230769231,5325.505204,0.1913526308,2,0.2673428536,0
CUST_30835,44,66000,MORTGAGE,13,PERSONAL,C,5000,13.48,0,0.08,Y,11,Female,Widowed,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Part-time,60,0.07575757576,10443.7249,0.2339958318,2,0.2785250813,0
CUST_30836,36,60000,MORTGAGE,3,DEBTCONSOLIDATION,D,13000,14.11,1,0.22,Y,14,Male,Married,High School,Canada,Ontario,Ottawa,45.4215,-75.6972,Full-time,24,0.2166666667,7784.471426,0.3464078571,2,0.3172776312,0
CUST_30837,36,85000,RENT,4,PERSONAL,A,9600,7.51,0,0.11,N,15,Female,Single,Bachelor,UK,Wales,Cardiff,51.4816,-3.1791,Full-time,36,0.1129411765,13263.47217,0.2689820255,10,0.1757909966,0
CUST_30838,37,66150,OWN,11,PERSONAL,C,17000,12.73,0,0.26,N,17,Male,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.2569916856,3544.527705,0.3105748708,11,0.197139884,1
CUST_30839,39,66200,MORTGAGE,5,VENTURE,B,13750,9.88,0,0.21,N,16,Female,Single,Bachelor,Canada,Ontario,Toronto,43.6532,-79.3832,Part-time,36,0.2077039275,7103.836928,0.3150126424,9,0.3724124794,0
CUST_30840,38,66420,MORTGAGE,8,MEDICAL,A,5550,5.99,0,0.08,N,11,Male,Single,Master,USA,New York,Buffalo,42.8864,-78.8784,Full-time,60,0.08355916893,4991.597512,0.1587111941,10,0.3451091224,0
CUST_30841,37,60000,RENT,0,VENTURE,C,9700,13.61,0,0.16,Y,11,Male,Married,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,36,0.1616666667,14820.52968,0.4086754947,8,0.7610118044,1
CUST_30842,44,24300,RENT,0,VENTURE,D,9750,16.77,1,0.4,N,15,Male,Married,High School,USA,California,San Francisco,37.7749,-122.4194,Part-time,60,0.4012345679,4932.470526,0.6042168941,14,0.5930959147,1
CUST_30843,48,66948,MORTGAGE,1,VENTURE,B,24000,10.62,0,0.36,N,12,Male,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Self-employed,12,0.3584871841,13333.10588,0.5576433334,5,0.1658578113,1
CUST_30844,37,19896,RENT,0,EDUCATION,E,10000,17.14,1,0.5,N,11,Male,Widowed,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.5026135907,4178.172881,0.7126142381,2,0.8272077752,0
CUST_30845,44,67000,MORTGAGE,28,HOMEIMPROVEMENT,B,3000,,0,0.04,N,14,Male,Divorced,High School,Canada,BC,Victoria,48.4284,-123.3656,Full-time,36,0.0447761194,3859.607984,0.1023822087,6,0.4201516301,1
CUST_30846,42,22800,RENT,6,EDUCATION,B,10000,10.99,1,0.44,N,17,Male,Married,Master,USA,Texas,Houston,29.7604,-95.3698,Part-time,24,0.4385964912,5460.155345,0.6780769888,12,0.3706567809,2
CUST_30847,38,23000,RENT,4,EDUCATION,C,10000,13.48,1,0.43,Y,16,Female,Single,Master,Canada,BC,Vancouver,49.2827,-123.1207,Part-time,36,0.4347826087,3031.205001,0.5665741305,8,0.9000765208,0
CUST_30848,39,67000,MORTGAGE,4,HOMEIMPROVEMENT,B,15000,10.37,0,0.22,N,15,Female,Single,High School,USA,California,San Francisco,37.7749,-122.4194,Full-time,36,0.223880597,19414.98977,0.5136565637,12,0.1808078852,1
CUST_30849,36,24000,RENT,20,DEBTCONSOLIDATION,B,10000,11.86,1,0.42,N,15,Male,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,60,0.4166666667,2061.139168,0.5025474653,14,0.8272586609,0
CUST_30850,37,24000,RENT,5,DEBTCONSOLIDATION,B,10000,9.76,1,0.42,N,13,Female,Single,Bachelor,UK,Scotland,Edinburgh,55.9533,-3.1883,Unemployed,60,0.4166666667,6372.898458,0.6822041024,2,0.4293978593,1
CUST_30851,43,61000,MORTGAGE,3,DEBTCONSOLIDATION,E,16000,,1,0.26,Y,17,Female,Married,Bachelor,USA,Texas,Dallas,32.7767,-96.797,Full-time,36,0.262295082,16098.90133,0.5262114971,2,0.6416161729,0
CUST_30852,37,25000,RENT,5,MEDICAL,D,10000,16.29,1,0.4,N,11,Female,Single,Master,Canada,Quebec,Quebec City,46.8139,-71.208,Full-time,24,0.4,2395.712648,0.4958285059,3,0.520687271,0
CUST_30853,42,25000,RENT,,MEDICAL,A,10000,6.99,1,0.4,N,17,Male,Married,High School,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,36,0.4,4495.299741,0.5798119896,10,0.2923443119,0
CUST_30854,39,61020,MORTGAGE,4,DEBTCONSOLIDATION,D,9975,13.99,1,0.16,N,11,Male,Widowed,High School,USA,New York,Buffalo,42.8864,-78.8784,Full-time,12,0.1634709931,12205.35129,0.3634931382,5,0.5559587826,0
CUST_30855,38,67200,MORTGAGE,11,EDUCATION,A,8000,7.9,0,0.12,N,11,Male,Single,High School,Canada,BC,Vancouver,49.2827,-123.1207,Full-time,36,0.119047619,13028.58719,0.3129254046,13,0.7637428196,0
CUST_30856,42,25320,RENT,1,HOMEIMPROVEMENT,D,10000,14.84,1,0.39,Y,14,Male,Married,Master,UK,Wales,Swansea,51.6214,-3.9436,Full-time,36,0.3949447077,6126.289826,0.6368992822,15,0.892671754,1
CUST_30857,45,26000,RENT,17,MEDICAL,A,10000,8.49,1,0.38,N,13,Female,Single,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Full-time,12,0.3846153846,5071.664898,0.5796794191,5,0.8364534431,0
CUST_30858,36,26000,RENT,1,PERSONAL,D,10000,15.31,1,0.38,N,14,Male,Married,Master,Canada,Quebec,Montreal,45.5017,-73.5673,Part-time,12,0.3846153846,7664.31263,0.6793966396,6,0.5666711712,0
CUST_30859,37,26400,RENT,0,MEDICAL,E,10000,19.03,1,0.38,Y,12,Male,Married,Bachelor,USA,California,San Francisco,37.7749,-122.4194,Full-time,12,0.3787878788,2965.589513,0.4911208149,9,0.6260944788,0
CUST_30860,37,67600,MORTGAGE,6,EDUCATION,B,33000,9.99,0,0.49,N,15,Female,Married,High School,UK,England,Manchester,53.4808,-2.2426,Part-time,60,0.4881656805,7500.125958,0.5991142893,14,0.8175540485,1
CUST_30861,45,52569,MORTGAGE,0,MEDICAL,F,10400,19.47,1,0.17,N,12,Female,Single,Bachelor,UK,Scotland,Glasgow,55.8642,-4.2518,Self-employed,60,0.1978352261,12665.73583,0.4387706791,8,0.885173287,0
CUST_30862,38,67870,MORTGAGE,6,DEBTCONSOLIDATION,B,5000,,0,0.07,N,15,Female,Single,Bachelor,USA,Texas,Houston,29.7604,-95.3698,Full-time,36,0.07367025195,5515.370444,0.154933998,5,0.7500274516,0
CUST_30863,46,30000,RENT,15,DEBTCONSOLIDATION,C,10000,13.49,1,0.33,N,12,Female,Single,High School,Canada,Ontario,Toronto,43.6532,-79.3832,Full-time,60,0.3333333333,4925.853743,0.4975284581,8,0.4988898202,0
CUST_30864,39,68000,MORTGAGE,1,PERSONAL,C,16000,13.49,0,0.24,Y,13,Female,Single,High School,UK,Wales,Cardiff,51.4816,-3.1791,Self-employed,60,0.2352941176,6758.074281,0.334677563,11,0.3179437776,0
CUST_30865,50,68000,MORTGAGE,5,PERSONAL,B,10000,11.49,0,0.15,N,13,Male,Married,High School,USA,New York,New York City,40.7128,-74.006,Part-time,60,0.1470588235,5940.060114,0.2344126487,4,0.7666929402,0
CUST_30866,37,30000,RENT,7,MEDICAL,B,10000,9.25,1,0.33,N,16,Male,Divorced,Bachelor,UK,Wales,Swansea,51.6214,-3.9436,Full-time,60,0.3333333333,2118.505511,0.4039501837,14,0.6617620165,1
CUST_30867,43,68000,OWN,9,EDUCATION,A,5000,6.99,0,0.07,N,15,Male,Single,PhD,Canada,Quebec,Montreal,45.5017,-73.5673,Full-time,60,0.07352941176,17823.90501,0.3356456619,15,0.7491738042,3
CUST_30868,37,68000,OWN,20,VENTURE,A,7000,7.29,0,0.1,N,11,Male,Single,PhD,USA,California,Los Angeles,34.0522,-118.2437,Full-time,36,0.1029411765,19389.35015,0.3880786787,14,0.8065900205,1
